PNR,age,is_regular,days_before_flight,no_show_prob,no_show
PNR10030700,53,1,1,0.040833333333333326,0
PNR10030701,67,0,3,0.2525,1
PNR10030702,31,0,41,0.15416666666666667,0
PNR10030703,20,0,11,0.20916666666666667,0
PNR10030704,29,0,2,0.12166666666666667,0
PNR10030705,18,0,27,0.2225,0
PNR10030706,27,0,33,0.14750000000000002,0
PNR10030707,30,0,54,0.165,0
PNR10030708,27,0,17,0.13416666666666668,0
PNR10030709,30,1,60,0.1,0
PNR10030710,58,0,16,0.2633333333333333,0
PNR10030711,42,1,20,0.05666666666666666,0
PNR10030712,21,1,59,0.17916666666666667,0
PNR10030713,29,0,24,0.14,0
PNR10030714,52,0,10,0.11833333333333333,1
PNR10030715,19,0,8,0.20666666666666667,0
PNR10030716,29,1,53,0.09416666666666668,1
PNR10030717,75,0,40,0.2833333333333333,0
PNR10030718,23,1,53,0.17416666666666666,0
PNR10030719,48,1,93,0.1175,0
PNR10030720,27,0,20,0.1366666666666667,0
PNR10030721,48,0,74,0.17166666666666666,0
PNR10030722,69,1,6,0.185,1
PNR10030723,35,0,10,0.12833333333333335,1
PNR10030724,27,0,8,0.12666666666666668,1
PNR10030725,41,1,9,0.047499999999999994,0
PNR10030726,64,0,19,0.2658333333333333,1
PNR10030727,19,1,3,0.1325,0
PNR10030728,43,0,43,0.14583333333333334,0
PNR10030729,32,0,6,0.125,0
PNR10030730,27,0,80,0.18666666666666668,0
PNR10030731,36,0,1,0.11083333333333334,0
PNR10030732,59,0,29,0.27416666666666667,0
PNR10030733,28,1,7,0.05583333333333334,0
PNR10030734,34,1,63,0.10250000000000001,0
PNR10030735,42,0,7,0.11583333333333333,0
PNR10030736,28,1,78,0.115,0
PNR10030737,50,0,33,0.1375,0
PNR10030738,29,1,12,0.060000000000000005,0
PNR10030739,50,0,1,0.11083333333333334,0
PNR10030740,29,0,13,0.13083333333333333,0
PNR10030741,70,0,60,0.3,0
PNR10030742,21,0,1,0.20083333333333334,0
PNR10030743,66,0,47,0.2891666666666667,0
PNR10030744,38,1,23,0.05916666666666666,0
PNR10030745,67,0,6,0.255,0
PNR10030746,21,0,110,0.2916666666666667,0
PNR10030747,23,0,1,0.20083333333333334,0
PNR10030748,45,0,2,0.11166666666666666,0
PNR10030749,45,1,10,0.048333333333333325,0
PNR10030750,21,0,52,0.24333333333333335,1
PNR10030751,19,0,49,0.24083333333333334,1
PNR10030752,61,1,33,0.2075,0
PNR10030753,53,0,40,0.14333333333333334,0
PNR10030754,31,0,12,0.13,1
PNR10030755,20,1,64,0.18333333333333335,0
PNR10030756,43,1,11,0.049166666666666664,0
PNR10030757,21,0,6,0.20500000000000002,1
PNR10030758,58,0,6,0.255,0
PNR10030759,19,0,2,0.2016666666666667,0
PNR10030760,51,1,141,0.15749999999999997,0
PNR10030761,24,0,1,0.20083333333333334,1
PNR10030762,46,1,20,0.05666666666666666,0
PNR10030763,29,0,6,0.125,0
PNR10030764,73,0,26,0.27166666666666667,1
PNR10030765,47,1,14,0.05166666666666666,0
PNR10030766,35,0,1,0.12083333333333335,0
PNR10030767,43,1,18,0.05499999999999999,0
PNR10030768,60,0,50,0.2916666666666667,1
PNR10030769,33,0,50,0.16166666666666668,0
PNR10030770,47,1,5,0.04416666666666666,0
PNR10030771,38,0,1,0.11083333333333334,1
PNR10030772,31,0,19,0.13583333333333333,0
PNR10030773,31,1,31,0.07583333333333334,1
PNR10030774,54,1,30,0.06499999999999999,0
PNR10030775,30,1,9,0.0575,0
PNR10030776,60,0,8,0.25666666666666665,1
PNR10030777,39,0,133,0.22083333333333333,0
PNR10030778,65,0,6,0.255,0
PNR10030779,59,0,17,0.26416666666666666,0
PNR10030780,49,1,29,0.06416666666666666,0
PNR10030781,38,1,33,0.06749999999999999,0
PNR10030782,29,0,79,0.18583333333333335,0
PNR10030783,32,1,63,0.10250000000000001,1
PNR10030784,23,0,5,0.2041666666666667,1
PNR10030785,39,0,3,0.1125,0
PNR10030786,27,0,15,0.1325,0
PNR10030787,47,0,44,0.14666666666666667,0
PNR10030788,54,1,52,0.08333333333333331,0
PNR10030789,33,0,13,0.13083333333333333,0
PNR10030790,37,0,10,0.11833333333333333,0
PNR10030791,74,0,3,0.2525,0
PNR10030792,30,0,38,0.15166666666666667,0
PNR10030793,65,1,25,0.20083333333333334,0
PNR10030794,37,0,43,0.14583333333333334,1
PNR10030795,27,0,96,0.2,0
PNR10030796,52,1,19,0.055833333333333325,1
PNR10030797,46,0,14,0.12166666666666667,0
PNR10030798,27,0,37,0.15083333333333335,0
PNR10030799,47,0,9,0.1175,0
PNR10030800,64,0,27,0.2725,0
PNR10030801,35,0,6,0.125,0
PNR10030802,20,1,24,0.15,0
PNR10030803,46,0,13,0.12083333333333333,0
PNR10030804,40,0,22,0.12833333333333333,0
PNR10030805,69,1,71,0.23916666666666664,0
PNR10030806,29,1,22,0.06833333333333333,0
PNR10030807,63,1,9,0.1875,0
PNR10030808,38,1,40,0.07333333333333333,0
PNR10030809,30,1,81,0.11750000000000001,0
PNR10030810,41,1,10,0.048333333333333325,0
PNR10030811,60,0,26,0.27166666666666667,0
PNR10030812,43,1,38,0.07166666666666666,0
PNR10030813,74,1,34,0.20833333333333331,0
PNR10030814,21,1,3,0.1325,0
PNR10030815,23,1,180,0.28,1
PNR10030816,63,0,1,0.25083333333333335,0
PNR10030817,28,0,49,0.16083333333333333,0
PNR10030818,29,0,1,0.12083333333333335,0
PNR10030819,20,0,10,0.20833333333333334,1
PNR10030820,62,0,18,0.265,0
PNR10030821,29,0,17,0.13416666666666668,1
PNR10030822,71,1,5,0.18416666666666667,1
PNR10030823,33,1,20,0.06666666666666667,0
PNR10030824,54,0,53,0.15416666666666667,0
PNR10030825,58,1,80,0.24666666666666665,0
PNR10030826,49,0,53,0.15416666666666667,0
PNR10030827,58,0,44,0.2866666666666667,0
PNR10030828,30,0,11,0.12916666666666668,0
PNR10030829,30,1,24,0.07,0
PNR10030830,35,1,18,0.065,0
PNR10030831,70,1,1,0.18083333333333332,0
PNR10030832,34,1,13,0.060833333333333336,0
PNR10030833,19,0,8,0.20666666666666667,0
PNR10030834,67,1,6,0.185,0
PNR10030835,25,1,65,0.18416666666666667,0
PNR10030836,73,1,11,0.18916666666666665,0
PNR10030837,29,0,24,0.14,0
PNR10030838,31,0,3,0.12250000000000001,0
PNR10030839,74,1,46,0.21833333333333332,0
PNR10030840,58,0,1,0.25083333333333335,0
PNR10030841,53,0,12,0.12,0
PNR10030842,28,1,11,0.05916666666666667,0
PNR10030843,38,0,3,0.1125,0
PNR10030844,59,1,4,0.18333333333333332,0
PNR10030845,55,0,13,0.12083333333333333,1
PNR10030846,71,1,111,0.27249999999999996,1
PNR10030847,74,1,27,0.20249999999999999,0
PNR10030848,68,0,21,0.2675,0
PNR10030849,47,1,8,0.04666666666666666,0
PNR10030850,53,0,33,0.1375,0
PNR10030851,52,0,107,0.19916666666666666,0
PNR10030852,22,1,9,0.1375,0
PNR10030853,31,1,7,0.05583333333333334,0
PNR10030854,52,0,98,0.19166666666666665,0
PNR10030855,19,0,60,0.25,0
PNR10030856,74,1,16,0.19333333333333333,0
PNR10030857,20,0,23,0.21916666666666668,0
PNR10030858,23,1,54,0.175,0
PNR10030859,47,0,16,0.12333333333333334,0
PNR10030860,46,1,47,0.07916666666666666,0
PNR10030861,33,0,9,0.1275,0
PNR10030862,52,1,10,0.048333333333333325,0
PNR10030863,70,1,22,0.19833333333333333,0
PNR10030864,18,0,7,0.20583333333333334,1
PNR10030865,37,0,54,0.155,0
PNR10030866,27,1,2,0.051666666666666666,0
PNR10030867,62,0,7,0.25583333333333336,1
PNR10030868,25,1,38,0.16166666666666668,0
PNR10030869,37,1,21,0.057499999999999996,0
PNR10030870,59,1,1,0.18083333333333332,0
PNR10030871,67,0,18,0.265,0
PNR10030872,23,0,5,0.2041666666666667,0
PNR10030873,48,0,17,0.12416666666666666,0
PNR10030874,61,1,29,0.20416666666666666,0
PNR10030875,35,0,6,0.125,0
PNR10030876,47,1,15,0.05249999999999999,1
PNR10030877,30,0,7,0.12583333333333335,0
PNR10030878,41,1,14,0.05166666666666666,0
PNR10030879,31,0,4,0.12333333333333334,0
PNR10030880,22,0,23,0.21916666666666668,0
PNR10030881,40,0,7,0.11583333333333333,0
PNR10030882,43,0,53,0.15416666666666667,0
PNR10030883,75,0,37,0.2808333333333333,0
PNR10030884,43,1,1,0.040833333333333326,0
PNR10030885,75,0,33,0.27749999999999997,0
PNR10030886,48,1,1,0.040833333333333326,0
PNR10030887,18,0,2,0.2016666666666667,0
PNR10030888,48,1,86,0.11166666666666666,1
PNR10030889,27,0,38,0.15166666666666667,0
PNR10030890,44,0,17,0.12416666666666666,0
PNR10030891,48,1,1,0.040833333333333326,0
PNR10030892,39,0,60,0.16,0
PNR10030893,42,0,22,0.12833333333333333,0
PNR10030894,60,0,176,0.39666666666666667,0
PNR10030895,30,1,27,0.07250000000000001,0
PNR10030896,50,0,1,0.11083333333333334,0
PNR10030897,31,1,7,0.05583333333333334,0
PNR10030898,33,1,15,0.0625,0
PNR10030899,24,0,20,0.21666666666666667,0
PNR10030900,75,0,73,0.31083333333333335,1
PNR10030901,60,0,80,0.31666666666666665,0
PNR10030902,27,0,68,0.17666666666666667,0
PNR10030903,18,0,11,0.20916666666666667,0
PNR10030904,46,0,1,0.11083333333333334,0
PNR10030905,65,0,8,0.25666666666666665,1
PNR10030906,44,0,12,0.12,0
PNR10030907,74,0,5,0.25416666666666665,1
PNR10030908,27,1,108,0.14,0
PNR10030909,23,0,62,0.2516666666666667,0
PNR10030910,33,1,11,0.05916666666666667,0
PNR10030911,49,0,5,0.11416666666666667,0
PNR10030912,70,1,17,0.19416666666666665,0
PNR10030913,36,0,114,0.205,0
PNR10030914,47,0,55,0.15583333333333332,0
PNR10030915,68,0,41,0.2841666666666667,0
PNR10030916,46,0,27,0.1325,0
PNR10030917,21,0,37,0.23083333333333333,0
PNR10030918,18,0,8,0.20666666666666667,0
PNR10030919,32,1,35,0.07916666666666666,0
PNR10030920,71,1,13,0.19083333333333333,0
PNR10030921,26,0,1,0.12083333333333335,0
PNR10030922,29,1,45,0.0875,0
PNR10030923,31,0,25,0.14083333333333334,0
PNR10030924,21,1,3,0.1325,1
PNR10030925,44,1,4,0.04333333333333333,0
PNR10030926,40,0,9,0.1175,0
PNR10030927,20,0,51,0.2425,1
PNR10030928,20,0,47,0.2391666666666667,0
PNR10030929,21,1,48,0.17,1
PNR10030930,41,0,3,0.1125,0
PNR10030931,22,1,32,0.15666666666666668,0
PNR10030932,43,0,19,0.12583333333333332,0
PNR10030933,30,0,4,0.12333333333333334,0
PNR10030934,23,0,62,0.2516666666666667,1
PNR10030935,49,0,52,0.15333333333333332,0
PNR10030936,34,1,14,0.06166666666666667,1
PNR10030937,62,0,47,0.2891666666666667,0
PNR10030938,32,0,25,0.14083333333333334,1
PNR10030939,46,0,59,0.15916666666666668,1
PNR10030940,59,0,9,0.2575,0
PNR10030941,37,0,9,0.1175,0
PNR10030942,18,1,16,0.14333333333333334,0
PNR10030943,47,1,6,0.04499999999999999,0
PNR10030944,22,1,30,0.155,0
PNR10030945,40,0,7,0.11583333333333333,0
PNR10030946,19,0,10,0.20833333333333334,0
PNR10030947,49,0,4,0.11333333333333333,0
PNR10030948,39,1,71,0.09916666666666665,0
PNR10030949,64,0,10,0.25833333333333336,1
PNR10030950,39,0,6,0.115,0
PNR10030951,46,0,17,0.12416666666666666,0
PNR10030952,48,0,5,0.11416666666666667,0
PNR10030953,29,1,5,0.05416666666666667,0
PNR10030954,61,0,24,0.27,0
PNR10030955,20,0,9,0.20750000000000002,1
PNR10030956,27,1,43,0.08583333333333334,0
PNR10030957,48,0,18,0.125,0
PNR10030958,35,0,15,0.1325,0
PNR10030959,49,0,19,0.12583333333333332,0
PNR10030960,46,0,45,0.1475,0
PNR10030961,23,0,1,0.20083333333333334,1
PNR10030962,58,0,2,0.25166666666666665,1
PNR10030963,46,0,20,0.12666666666666668,0
PNR10030964,34,0,26,0.14166666666666666,0
PNR10030965,20,0,1,0.20083333333333334,0
PNR10030966,65,1,23,0.19916666666666666,0
PNR10030967,50,0,14,0.12166666666666667,0
PNR10030968,20,0,22,0.21833333333333335,0
PNR10030969,61,1,3,0.1825,0
PNR10030970,42,1,55,0.08583333333333333,0
PNR10030971,74,0,9,0.2575,0
PNR10030972,22,0,7,0.20583333333333334,0
PNR10030973,72,0,96,0.33,0
PNR10030974,28,1,7,0.05583333333333334,1
PNR10030975,33,0,84,0.19,0
PNR10030976,67,0,8,0.25666666666666665,0
PNR10030977,18,0,23,0.21916666666666668,1
PNR10030978,65,1,41,0.21416666666666667,0
PNR10030979,49,0,7,0.11583333333333333,0
PNR10030980,61,1,30,0.205,0
PNR10030981,34,0,155,0.2491666666666667,0
PNR10030982,37,1,46,0.07833333333333332,0
PNR10030983,20,0,62,0.2516666666666667,0
PNR10030984,60,0,12,0.26,0
PNR10030985,57,0,45,0.2875,0
PNR10030986,24,1,63,0.1825,0
PNR10030987,59,0,2,0.25166666666666665,0
PNR10030988,31,0,20,0.1366666666666667,0
PNR10030989,25,1,121,0.23083333333333333,0
PNR10030990,30,0,37,0.15083333333333335,0
PNR10030991,18,1,2,0.13166666666666668,0
PNR10030992,38,0,42,0.145,0
PNR10030993,51,1,1,0.040833333333333326,0
PNR10030994,22,1,10,0.13833333333333334,0
PNR10030995,64,0,20,0.26666666666666666,0
PNR10030996,58,0,9,0.2575,0
PNR10030997,28,1,1,0.050833333333333335,0
PNR10030998,62,1,17,0.19416666666666665,0
PNR10030999,34,1,40,0.08333333333333334,0
PNR10031000,74,0,11,0.25916666666666666,1
PNR10031001,49,1,26,0.06166666666666666,0
PNR10031002,31,0,10,0.12833333333333335,0
PNR10031003,33,1,2,0.051666666666666666,0
PNR10031004,34,1,92,0.12666666666666665,0
PNR10031005,22,0,21,0.2175,0
PNR10031006,41,1,105,0.1275,0
PNR10031007,19,1,130,0.23833333333333334,1
PNR10031008,74,0,38,0.2816666666666667,0
PNR10031009,21,0,3,0.2025,0
PNR10031010,45,0,27,0.1325,0
PNR10031011,34,0,71,0.17916666666666667,0
PNR10031012,56,0,46,0.28833333333333333,0
PNR10031013,37,1,65,0.09416666666666665,0
PNR10031014,52,0,1,0.11083333333333334,0
PNR10031015,45,0,46,0.14833333333333332,1
PNR10031016,70,1,29,0.20416666666666666,1
PNR10031017,29,1,120,0.15,0
PNR10031018,36,0,24,0.13,0
PNR10031019,24,0,15,0.21250000000000002,0
PNR10031020,23,0,41,0.2341666666666667,0
PNR10031021,33,0,9,0.1275,0
PNR10031022,74,1,78,0.245,0
PNR10031023,21,0,15,0.21250000000000002,0
PNR10031024,53,0,10,0.11833333333333333,0
PNR10031025,27,0,39,0.15250000000000002,0
PNR10031026,30,0,72,0.18,0
PNR10031027,49,1,3,0.042499999999999996,0
PNR10031028,23,1,10,0.13833333333333334,0
PNR10031029,44,1,1,0.040833333333333326,0
PNR10031030,51,0,16,0.12333333333333334,0
PNR10031031,34,1,2,0.051666666666666666,0
PNR10031032,24,1,46,0.16833333333333333,0
PNR10031033,49,0,2,0.11166666666666666,0
PNR10031034,24,0,35,0.22916666666666669,0
PNR10031035,33,1,37,0.08083333333333334,0
PNR10031036,61,1,12,0.19,0
PNR10031037,68,1,33,0.2075,1
PNR10031038,53,1,11,0.049166666666666664,0
PNR10031039,44,1,7,0.04583333333333333,0
PNR10031040,47,0,10,0.11833333333333333,0
PNR10031041,19,0,51,0.2425,0
PNR10031042,19,1,90,0.20500000000000002,0
PNR10031043,36,0,11,0.11916666666666667,0
PNR10031044,30,0,19,0.13583333333333333,1
PNR10031045,62,0,11,0.25916666666666666,1
PNR10031046,44,0,7,0.11583333333333333,0
PNR10031047,19,1,3,0.1325,0
PNR10031048,27,1,12,0.060000000000000005,0
PNR10031049,45,1,25,0.06083333333333332,0
PNR10031050,40,1,22,0.05833333333333333,0
PNR10031051,39,0,3,0.1125,0
PNR10031052,42,1,45,0.07749999999999999,1
PNR10031053,53,0,29,0.13416666666666666,0
PNR10031054,40,1,14,0.05166666666666666,0
PNR10031055,63,1,55,0.22583333333333333,0
PNR10031056,42,0,21,0.1275,0
PNR10031057,32,0,6,0.125,0
PNR10031058,24,1,76,0.19333333333333333,0
PNR10031059,26,0,19,0.13583333333333333,0
PNR10031060,33,0,13,0.13083333333333333,0
PNR10031061,67,1,57,0.22749999999999998,0
PNR10031062,31,1,39,0.0825,0
PNR10031063,62,0,9,0.2575,0
PNR10031064,31,0,7,0.12583333333333335,0
PNR10031065,67,0,9,0.2575,0
PNR10031066,27,1,11,0.05916666666666667,0
PNR10031067,25,0,11,0.20916666666666667,0
PNR10031068,71,1,20,0.19666666666666666,1
PNR10031069,49,0,27,0.1325,0
PNR10031070,22,0,8,0.20666666666666667,0
PNR10031071,57,0,17,0.26416666666666666,0
PNR10031072,27,0,34,0.14833333333333334,0
PNR10031073,33,0,18,0.135,0
PNR10031074,32,1,25,0.07083333333333333,1
PNR10031075,52,1,1,0.040833333333333326,0
PNR10031076,67,0,48,0.29,0
PNR10031077,27,1,15,0.0625,0
PNR10031078,38,1,56,0.08666666666666667,0
PNR10031079,64,1,16,0.19333333333333333,0
PNR10031080,69,1,26,0.20166666666666666,0
PNR10031081,73,0,3,0.2525,0
PNR10031082,23,0,21,0.2175,0
PNR10031083,35,0,11,0.12916666666666668,0
PNR10031084,36,0,8,0.11666666666666667,0
PNR10031085,62,1,73,0.24083333333333332,1
PNR10031086,32,0,14,0.13166666666666668,0
PNR10031087,74,0,52,0.29333333333333333,0
PNR10031088,42,1,52,0.08333333333333331,0
PNR10031089,29,0,43,0.15583333333333335,0
PNR10031090,23,0,34,0.22833333333333333,0
PNR10031091,51,0,13,0.12083333333333333,0
PNR10031092,21,1,19,0.14583333333333334,0
PNR10031093,31,1,108,0.14,0
PNR10031094,45,0,7,0.11583333333333333,0
PNR10031095,33,0,31,0.14583333333333334,1
PNR10031096,40,0,41,0.14416666666666667,0
PNR10031097,47,0,5,0.11416666666666667,0
PNR10031098,19,0,20,0.21666666666666667,0
PNR10031099,28,1,4,0.05333333333333334,0
PNR10031100,28,1,22,0.06833333333333333,0
PNR10031101,34,0,25,0.14083333333333334,0
PNR10031102,29,1,5,0.05416666666666667,0
PNR10031103,35,0,20,0.1366666666666667,1
PNR10031104,48,0,2,0.11166666666666666,0
PNR10031105,42,0,71,0.16916666666666666,0
PNR10031106,59,0,175,0.3958333333333333,1
PNR10031107,39,0,107,0.19916666666666666,0
PNR10031108,38,0,25,0.13083333333333333,0
PNR10031109,38,0,80,0.17666666666666667,0
PNR10031110,41,0,25,0.13083333333333333,0
PNR10031111,57,1,78,0.245,1
PNR10031112,49,1,16,0.05333333333333333,0
PNR10031113,73,1,118,0.2783333333333333,0
PNR10031114,61,0,103,0.3358333333333333,0
PNR10031115,30,0,80,0.18666666666666668,0
PNR10031116,43,0,22,0.12833333333333333,1
PNR10031117,36,0,41,0.14416666666666667,0
PNR10031118,23,0,4,0.20333333333333334,0
PNR10031119,71,0,53,0.2941666666666667,1
PNR10031120,25,0,29,0.22416666666666668,1
PNR10031121,50,0,15,0.1225,0
PNR10031122,31,1,115,0.14583333333333331,1
PNR10031123,35,0,5,0.12416666666666668,0
PNR10031124,50,1,60,0.09,0
PNR10031125,38,0,8,0.11666666666666667,0
PNR10031126,46,1,49,0.08083333333333331,0
PNR10031127,42,1,180,0.19,0
PNR10031128,68,0,18,0.265,0
PNR10031129,23,0,55,0.24583333333333335,1
PNR10031130,69,0,112,0.3433333333333333,0
PNR10031131,31,0,64,0.17333333333333334,1
PNR10031132,22,1,15,0.14250000000000002,0
PNR10031133,36,0,39,0.14250000000000002,0
PNR10031134,28,1,165,0.1875,0
PNR10031135,28,0,1,0.12083333333333335,1
PNR10031136,69,1,17,0.19416666666666665,0
PNR10031137,43,0,12,0.12,0
PNR10031138,20,0,29,0.22416666666666668,0
PNR10031139,47,0,103,0.19583333333333333,0
PNR10031140,41,0,6,0.115,0
PNR10031141,23,0,51,0.2425,0
PNR10031142,18,0,21,0.2175,0
PNR10031143,31,0,14,0.13166666666666668,0
PNR10031144,58,1,51,0.22249999999999998,1
PNR10031145,47,1,56,0.08666666666666667,0
PNR10031146,69,0,37,0.2808333333333333,0
PNR10031147,66,1,2,0.18166666666666667,0
PNR10031148,32,0,61,0.17083333333333334,1
PNR10031149,66,1,54,0.22499999999999998,0
PNR10031150,42,0,9,0.1175,0
PNR10031151,48,0,27,0.1325,0
PNR10031152,47,1,71,0.09916666666666665,0
PNR10031153,22,0,10,0.20833333333333334,0
PNR10031154,27,1,16,0.06333333333333334,0
PNR10031155,57,1,2,0.18166666666666667,0
PNR10031156,55,0,14,0.12166666666666667,1
PNR10031157,20,0,15,0.21250000000000002,0
PNR10031158,38,0,54,0.155,0
PNR10031159,56,0,1,0.25083333333333335,1
PNR10031160,57,1,21,0.19749999999999998,0
PNR10031161,72,1,10,0.18833333333333332,0
PNR10031162,51,0,28,0.13333333333333333,0
PNR10031163,19,0,2,0.2016666666666667,0
PNR10031164,31,0,17,0.13416666666666668,0
PNR10031165,66,0,47,0.2891666666666667,0
PNR10031166,49,1,6,0.04499999999999999,0
PNR10031167,71,0,26,0.27166666666666667,1
PNR10031168,56,0,16,0.2633333333333333,1
PNR10031169,34,1,18,0.065,0
PNR10031170,41,0,14,0.12166666666666667,0
PNR10031171,73,0,10,0.25833333333333336,1
PNR10031172,24,0,4,0.20333333333333334,1
PNR10031173,40,0,9,0.1175,0
PNR10031174,54,0,138,0.225,0
PNR10031175,51,0,88,0.18333333333333335,0
PNR10031176,23,1,1,0.13083333333333333,0
PNR10031177,27,1,4,0.05333333333333334,0
PNR10031178,50,0,55,0.15583333333333332,0
PNR10031179,54,0,5,0.11416666666666667,0
PNR10031180,38,1,15,0.05249999999999999,0
PNR10031181,59,0,2,0.25166666666666665,0
PNR10031182,39,0,2,0.11166666666666666,0
PNR10031183,62,1,28,0.20333333333333334,0
PNR10031184,45,0,51,0.1525,0
PNR10031185,21,0,5,0.2041666666666667,0
PNR10031186,24,0,25,0.22083333333333335,0
PNR10031187,71,0,37,0.2808333333333333,0
PNR10031188,26,1,105,0.1375,1
PNR10031189,21,0,180,0.35,1
PNR10031190,52,1,12,0.049999999999999996,0
PNR10031191,55,0,8,0.11666666666666667,0
PNR10031192,47,0,29,0.13416666666666666,0
PNR10031193,29,1,5,0.05416666666666667,0
PNR10031194,47,1,11,0.049166666666666664,0
PNR10031195,27,1,26,0.07166666666666667,0
PNR10031196,26,0,1,0.12083333333333335,0
PNR10031197,42,0,17,0.12416666666666666,0
PNR10031198,31,0,10,0.12833333333333335,0
PNR10031199,47,0,2,0.11166666666666666,0
PNR10031200,45,1,3,0.042499999999999996,0
PNR10031201,65,1,12,0.19,0
PNR10031202,55,0,3,0.1125,0
PNR10031203,23,1,33,0.1575,0
PNR10031204,52,1,4,0.04333333333333333,0
PNR10031205,29,0,7,0.12583333333333335,0
PNR10031206,34,1,15,0.0625,0
PNR10031207,37,0,49,0.15083333333333332,0
PNR10031208,37,0,23,0.12916666666666665,0
PNR10031209,22,0,32,0.22666666666666668,1
PNR10031210,52,1,14,0.05166666666666666,0
PNR10031211,54,1,12,0.049999999999999996,0
PNR10031212,62,0,38,0.2816666666666667,0
PNR10031213,73,1,14,0.19166666666666665,0
PNR10031214,56,0,30,0.275,1
PNR10031215,57,0,26,0.27166666666666667,1
PNR10031216,44,0,115,0.2058333333333333,0
PNR10031217,64,1,8,0.18666666666666665,0
PNR10031218,49,0,1,0.11083333333333334,0
PNR10031219,22,1,22,0.14833333333333334,1
PNR10031220,47,1,8,0.04666666666666666,0
PNR10031221,18,0,102,0.28500000000000003,1
PNR10031222,24,1,38,0.16166666666666668,0
PNR10031223,30,0,9,0.1275,0
PNR10031224,32,1,27,0.07250000000000001,0
PNR10031225,27,0,4,0.12333333333333334,0
PNR10031226,33,1,60,0.1,0
PNR10031227,57,0,12,0.26,0
PNR10031228,57,0,76,0.31333333333333335,1
PNR10031229,26,1,14,0.06166666666666667,0
PNR10031230,69,0,1,0.25083333333333335,0
PNR10031231,29,0,11,0.12916666666666668,0
PNR10031232,38,1,44,0.07666666666666666,0
PNR10031233,24,1,29,0.15416666666666667,0
PNR10031234,33,0,47,0.15916666666666668,0
PNR10031235,27,0,33,0.14750000000000002,0
PNR10031236,73,0,29,0.27416666666666667,0
PNR10031237,45,1,8,0.04666666666666666,0
PNR10031238,44,1,29,0.06416666666666666,0
PNR10031239,50,1,82,0.10833333333333332,1
PNR10031240,66,0,40,0.2833333333333333,0
PNR10031241,59,0,4,0.25333333333333335,1
PNR10031242,23,0,18,0.21500000000000002,1
PNR10031243,22,0,50,0.24166666666666667,0
PNR10031244,44,0,2,0.11166666666666666,1
PNR10031245,24,1,3,0.1325,0
PNR10031246,24,0,3,0.2025,0
PNR10031247,23,1,10,0.13833333333333334,0
PNR10031248,73,1,21,0.19749999999999998,0
PNR10031249,73,0,28,0.2733333333333333,0
PNR10031250,47,1,12,0.049999999999999996,0
PNR10031251,53,1,5,0.04416666666666666,0
PNR10031252,71,0,9,0.2575,0
PNR10031253,48,0,4,0.11333333333333333,0
PNR10031254,60,0,30,0.275,0
PNR10031255,25,1,23,0.14916666666666667,0
PNR10031256,45,0,5,0.11416666666666667,0
PNR10031257,72,0,19,0.2658333333333333,1
PNR10031258,19,0,25,0.22083333333333335,1
